timestep,policy,agent_id,food,coin,productivity,wealth,price,scarcity_ratio,alive_count,action,alive
2,llm_wealth_maximizing_few_shot,6,2.0,13.095,1.061,28.044,7.4744,3.0,10,work,True
2,llm_wealth_maximizing_few_shot,7,2.0,13.809,1.115,28.758,7.4744,3.0,10,work,True
2,llm_wealth_maximizing_few_shot,8,2.0,11.867,0.838,26.816,7.4744,3.0,10,work,True
2,llm_wealth_maximizing_few_shot,9,2.0,11.026,0.811,25.975,7.4744,3.0,10,work,True
3,llm_wealth_maximizing_few_shot,0,3.742,11.543,0.854,48.968,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,1,4.488,13.727,1.139,58.603,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,2,3.966,13.832,1.106,53.487,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,3,3.501,11.781,0.902,46.796,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,4,4.002,12.558,0.998,52.581,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,5,3.943,12.528,0.98,51.962,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,6,4.306,13.095,1.061,56.156,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,7,4.168,13.809,1.115,55.487,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,8,3.602,11.867,0.838,47.89,10.0,6.0,10,gather,True
3,llm_wealth_maximizing_few_shot,9,3.435,11.026,0.811,45.374,10.0,6.0,10,gather,True
4,llm_wealth_maximizing_few_shot,0,2.742,13.516,0.854,26.558,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,1,3.488,16.403,1.139,32.988,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,2,2.966,16.561,1.106,30.663,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,3,2.501,14.123,0.902,26.018,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,4,3.002,14.928,0.998,29.205,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,5,2.943,14.896,0.98,28.893,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,6,3.306,15.365,1.061,31.086,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,7,3.168,16.267,1.115,31.33,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,8,2.602,14.026,0.838,26.401,4.7553,2.0581,10,work,True
4,llm_wealth_maximizing_few_shot,9,2.435,12.971,0.811,24.549,4.7553,2.0581,10,work,True
5,llm_wealth_maximizing_few_shot,0,3.943,13.516,0.854,44.555,7.8725,3.1326,10,gather,True
5,llm_wealth_maximizing_few_shot,1,2.488,18.907,1.139,38.49,7.8725,3.1326,10,work,True
5,llm_wealth_maximizing_few_shot,2,5.134,16.561,1.106,56.974,7.8725,3.1326,10,gather,True
5,llm_wealth_maximizing_few_shot,3,4.143,14.123,0.902,46.742,7.8725,3.1326,10,gather,True
5,llm_wealth_maximizing_few_shot,4,2.002,17.121,0.998,32.885,7.8725,3.1326,10,work,True
5,llm_wealth_maximizing_few_shot,5,4.621,14.896,0.98,51.271,7.8725,3.1326,10,gather,True
5,llm_wealth_maximizing_few_shot,6,2.306,17.735,1.061,35.89,7.8725,3.1326,10,work,True
5,llm_wealth_maximizing_few_shot,7,2.168,18.828,1.115,35.893,7.8725,3.1326,10,work,True
5,llm_wealth_maximizing_few_shot,8,3.966,14.026,0.838,45.245,7.8725,3.1326,10,gather,True
5,llm_wealth_maximizing_few_shot,9,3.669,12.971,0.811,41.853,7.8725,3.1326,10,gather,True
6,llm_wealth_maximizing_few_shot,0,2.943,15.496,0.854,32.789,5.8766,2.4552,10,work,True
6,llm_wealth_maximizing_few_shot,1,4.436,18.907,1.139,44.974,5.8766,2.4552,10,gather,True
6,llm_wealth_maximizing_few_shot,2,4.134,18.764,1.106,43.055,5.8766,2.4552,10,work,True
6,llm_wealth_maximizing_few_shot,3,3.143,16.285,0.902,34.758,5.8766,2.4552,10,work,True
6,llm_wealth_maximizing_few_shot,4,4.155,17.121,0.998,41.539,5.8766,2.4552,10,gather,True
6,llm_wealth_maximizing_few_shot,5,3.621,17.147,0.98,38.424,5.8766,2.4552,10,work,True
6,llm_wealth_maximizing_few_shot,6,4.261,17.735,1.061,42.777,5.8766,2.4552,10,gather,True
6,llm_wealth_maximizing_few_shot,7,4.169,18.828,1.115,43.329,5.8766,2.4552,10,gather,True
6,llm_wealth_maximizing_few_shot,8,2.966,15.953,0.838,33.38,5.8766,2.4552,10,work,True
6,llm_wealth_maximizing_few_shot,9,2.669,15.105,0.811,30.788,5.8766,2.4552,10,work,True
7,llm_wealth_maximizing_few_shot,0,4.455,15.496,0.854,39.254,5.3333,2.2645,10,gather,True
7,llm_wealth_maximizing_few_shot,1,3.436,21.264,1.139,39.587,5.3333,2.2645,10,work,True
7,llm_wealth_maximizing_few_shot,2,3.134,21.192,1.106,37.904,5.3333,2.2645,10,work,True
7,llm_wealth_maximizing_few_shot,3,2.143,18.14,0.902,29.571,5.3333,2.2645,10,work,True
7,llm_wealth_maximizing_few_shot,4,3.155,19.267,0.998,36.094,5.3333,2.2645,10,work,True
7,llm_wealth_maximizing_few_shot,5,2.621,19.441,0.98,33.417,5.3333,2.2645,10,work,True
7,llm_wealth_maximizing_few_shot,6,3.261,20.01,1.061,37.403,5.3333,2.2645,10,work,True
7,llm_wealth_maximizing_few_shot,7,3.169,21.107,1.115,38.01,5.3333,2.2645,10,work,True
7,llm_wealth_maximizing_few_shot,8,4.153,15.953,0.838,38.102,5.3333,2.2645,10,gather,True
7,llm_wealth_maximizing_few_shot,9,3.967,15.105,0.811,36.263,5.3333,2.2645,10,gather,True
8,llm_wealth_maximizing_few_shot,0,3.455,17.599,0.854,38.884,6.1613,2.5539,10,work,True
8,llm_wealth_maximizing_few_shot,1,2.436,23.278,1.139,38.285,6.1613,2.5539,10,work,True
8,llm_wealth_maximizing_few_shot,2,2.134,23.447,1.106,36.592,6.1613,2.5539,10,work,True
8,llm_wealth_maximizing_few_shot,3,3.909,18.14,0.902,42.226,6.1613,2.5539,10,gather,True
8,llm_wealth_maximizing_few_shot,4,2.155,21.458,0.998,34.735,6.1613,2.5539,10,work,True
8,llm_wealth_maximizing_few_shot,5,4.504,19.441,0.98,47.193,6.1613,2.5539,10,gather,True
8,llm_wealth_maximizing_few_shot,6,2.261,22.254,1.061,36.186,6.1613,2.5539,10,work,True
8,llm_wealth_maximizing_few_shot,7,2.169,23.284,1.115,36.65,6.1613,2.5539,10,work,True
8,llm_wealth_maximizing_few_shot,8,3.153,17.824,0.838,37.251,6.1613,2.5539,10,work,True
8,llm_wealth_maximizing_few_shot,9,2.967,16.893,0.811,35.175,6.1613,2.5539,10,work,True
9,llm_wealth_maximizing_few_shot,0,2.455,19.221,0.854,38.557,7.8775,3.1343,10,work,True
9,llm_wealth_maximizing_few_shot,1,4.866,23.278,1.139,61.607,7.8775,3.1343,10,gather,True
9,llm_wealth_maximizing_few_shot,2,4.34,23.447,1.106,57.634,7.8775,3.1343,10,gather,True
9,llm_wealth_maximizing_few_shot,3,2.909,19.902,0.902,42.82,7.8775,3.1343,10,work,True
9,llm_wealth_maximizing_few_shot,4,4.014,21.458,0.998,53.077,7.8775,3.1343,10,gather,True
9,llm_wealth_maximizing_few_shot,5,3.504,21.421,0.98,49.027,7.8775,3.1343,10,work,True
9,llm_wealth_maximizing_few_shot,6,4.201,22.254,1.061,55.348,7.8775,3.1343,10,gather,True
9,llm_wealth_maximizing_few_shot,7,4.271,23.284,1.115,56.931,7.8775,3.1343,10,gather,True
9,llm_wealth_maximizing_few_shot,8,2.153,19.607,0.838,36.568,7.8775,3.1343,10,work,True
9,llm_wealth_maximizing_few_shot,9,4.278,16.893,0.811,50.593,7.8775,3.1343,10,gather,True
10,llm_wealth_maximizing_few_shot,0,3.93,19.221,0.854,39.722,5.2162,2.223,10,gather,True
10,llm_wealth_maximizing_few_shot,1,3.866,25.354,1.139,45.518,5.2162,2.223,10,work,True
10,llm_wealth_maximizing_few_shot,2,3.34,25.295,1.106,42.716,5.2162,2.223,10,work,True
10,llm_wealth_maximizing_few_shot,3,4.259,19.902,0.902,42.117,5.2162,2.223,10,gather,True
10,llm_wealth_maximizing_few_shot,4,3.014,23.257,0.998,38.978,5.2162,2.223,10,work,True
10,llm_wealth_maximizing_few_shot,5,2.504,23.344,0.98,36.407,5.2162,2.223,10,work,True
10,llm_wealth_maximizing_few_shot,6,3.201,24.392,1.061,41.089,5.2162,2.223,10,work,True
10,llm_wealth_maximizing_few_shot,7,3.271,25.441,1.115,42.504,5.2162,2.223,10,work,True
10,llm_wealth_maximizing_few_shot,8,3.72,19.607,0.838,39.01,5.2162,2.223,10,gather,True
10,llm_wealth_maximizing_few_shot,9,3.278,18.779,0.811,35.877,5.2162,2.223,10,work,True
11,llm_wealth_maximizing_few_shot,0,2.93,20.862,0.854,38.129,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,1,2.866,27.445,1.139,44.332,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,2,2.34,27.273,1.106,41.061,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,3,3.259,21.543,0.902,40.746,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,4,2.014,24.913,0.998,36.78,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,5,3.993,23.344,0.98,46.874,5.8926,2.4607,10,gather,True
11,llm_wealth_maximizing_few_shot,6,2.201,26.371,1.061,39.341,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,7,2.271,27.282,1.115,40.666,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,8,2.72,21.14,0.838,37.168,5.8926,2.4607,10,work,True
11,llm_wealth_maximizing_few_shot,9,2.278,20.502,0.811,33.925,5.8926,2.4607,10,work,True
12,llm_wealth_maximizing_few_shot,0,4.208,20.862,0.854,59.433,9.1668,3.5562,10,gather,True
12,llm_wealth_maximizing_few_shot,1,4.789,27.445,1.139,71.341,9.1668,3.5562,10,gather,True
12,llm_wealth_maximizing_few_shot,2,4.285,27.273,1.106,66.556,9.1668,3.5562,10,gather,True
12,llm_wealth_maximizing_few_shot,3,2.259,23.288,0.902,43.995,9.1668,3.5562,10,work,True
12,llm_wealth_maximizing_few_shot,4,3.696,24.913,0.998,58.793,9.1668,3.5562,10,gather,True
12,llm_wealth_maximizing_few_shot,5,2.993,25.056,0.98,52.494,9.1668,3.5562,10,work,True
12,llm_wealth_maximizing_few_shot,6,4.351,26.371,1.061,66.256,9.1668,3.5562,10,gather,True
12,llm_wealth_maximizing_few_shot,7,4.422,27.282,1.115,67.816,9.1668,3.5562,10,gather,True
12,llm_wealth_maximizing_few_shot,8,3.96,21.14,0.838,57.443,9.1668,3.5562,10,gather,True
12,llm_wealth_maximizing_few_shot,9,3.573,20.502,0.811,53.251,9.1668,3.5562,10,gather,True
13,llm_wealth_maximizing_few_shot,0,3.208,22.346,0.854,37.997,4.8793,2.1027,10,work,True
13,llm_wealth_maximizing_few_shot,1,3.789,29.262,1.139,47.748,4.8793,2.1027,10,work,True
13,llm_wealth_maximizing_few_shot,2,3.285,29.056,1.106,45.086,4.8793,2.1027,10,work,True
13,llm_wealth_maximizing_few_shot,3,3.651,23.288,0.902,41.102,4.8793,2.1027,10,gather,True
13,llm_wealth_maximizing_few_shot,4,2.696,26.527,0.998,39.681,4.8793,2.1027,10,work,True
13,llm_wealth_maximizing_few_shot,5,4.919,25.056,0.98,49.058,4.8793,2.1027,10,gather,True
13,llm_wealth_maximizing_few_shot,6,3.351,28.158,1.061,44.508,4.8793,2.1027,10,work,True
13,llm_wealth_maximizing_few_shot,7,3.422,29.012,1.115,45.708,4.8793,2.1027,10,work,True
13,llm_wealth_maximizing_few_shot,8,2.96,22.809,0.838,37.253,4.8793,2.1027,10,work,True
13,llm_wealth_maximizing_few_shot,9,2.573,22.23,0.811,34.782,4.8793,2.1027,10,work,True
14,llm_wealth_maximizing_few_shot,0,2.208,23.773,0.854,37.13,6.0501,2.5154,10,work,True
14,llm_wealth_maximizing_few_shot,1,5.567,29.262,1.139,62.946,6.0501,2.5154,10,gather,True
14,llm_wealth_maximizing_few_shot,2,5.106,29.056,1.106,59.948,6.0501,2.5154,10,gather,True
14,llm_wealth_maximizing_few_shot,3,5.187,23.288,0.902,54.673,6.0501,2.5154,10,gather,True
14,llm_wealth_maximizing_few_shot,4,4.297,26.527,0.998,52.526,6.0501,2.5154,10,gather,True
14,llm_wealth_maximizing_few_shot,5,3.919,26.84,0.98,50.55,6.0501,2.5154,10,work,True
14,llm_wealth_maximizing_few_shot,6,5.33,28.158,1.061,60.408,6.0501,2.5154,10,gather,True
14,llm_wealth_maximizing_few_shot,7,5.468,29.012,1.115,62.095,6.0501,2.5154,10,gather,True
14,llm_wealth_maximizing_few_shot,8,4.121,22.809,0.838,47.743,6.0501,2.5154,10,gather,True
14,llm_wealth_maximizing_few_shot,9,4.121,22.23,0.811,47.162,6.0501,2.5154,10,gather,True
15,llm_wealth_maximizing_few_shot,0,1.208,25.427,0.854,29.988,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,1,4.567,31.018,1.139,48.267,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,2,4.106,30.681,1.106,46.188,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,3,4.187,24.999,0.902,40.813,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,4,3.297,28.162,0.998,40.615,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,5,2.919,28.49,0.98,39.513,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,6,4.33,29.79,1.061,46.144,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,7,4.468,30.781,1.115,47.656,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,8,3.121,24.202,0.838,35.99,3.7766,1.6985,10,work,True
15,llm_wealth_maximizing_few_shot,9,3.121,23.686,0.811,35.472,3.7766,1.6985,10,work,True
16,llm_wealth_maximizing_few_shot,0,3.026,25.427,0.854,42.465,5.6304,2.3691,10,gather,True
16,llm_wealth_maximizing_few_shot,1,3.567,32.777,1.139,52.863,5.6304,2.3691,10,work,True
16,llm_wealth_maximizing_few_shot,2,3.106,32.245,1.106,49.733,5.6304,2.3691,10,work,True
16,llm_wealth_maximizing_few_shot,3,3.187,26.703,0.902,44.649,5.6304,2.3691,10,work,True
16,llm_wealth_maximizing_few_shot,4,2.297,29.691,0.998,42.626,5.6304,2.3691,10,work,True
16,llm_wealth_maximizing_few_shot,5,4.876,28.49,0.98,55.944,5.6304,2.3691,10,gather,True
16,llm_wealth_maximizing_few_shot,6,3.33,31.466,1.061,50.218,5.6304,2.3691,10,work,True
16,llm_wealth_maximizing_few_shot,7,3.468,32.386,1.115,51.914,5.6304,2.3691,10,work,True
16,llm_wealth_maximizing_few_shot,8,2.121,25.613,0.838,37.557,5.6304,2.3691,10,work,True
16,llm_wealth_maximizing_few_shot,9,2.121,24.981,0.811,36.922,5.6304,2.3691,10,work,True
17,llm_wealth_maximizing_few_shot,0,2.026,27.034,0.854,41.234,7.0088,2.8435,10,work,True
17,llm_wealth_maximizing_few_shot,1,2.567,34.202,1.139,52.196,7.0088,2.8435,10,work,True
17,llm_wealth_maximizing_few_shot,2,2.106,33.868,1.106,48.628,7.0088,2.8435,10,work,True
17,llm_wealth_maximizing_few_shot,3,2.187,28.358,0.902,43.69,7.0088,2.8435,10,work,True
17,llm_wealth_maximizing_few_shot,4,4.176,29.691,0.998,58.963,7.0088,2.8435,10,gather,True
17,llm_wealth_maximizing_few_shot,5,3.876,29.93,0.98,57.096,7.0088,2.8435,10,work,True
17,llm_wealth_maximizing_few_shot,6,2.33,33.084,1.061,49.418,7.0088,2.8435,10,work,True
17,llm_wealth_maximizing_few_shot,7,2.468,34.057,1.115,51.357,7.0088,2.8435,10,work,True
17,llm_wealth_maximizing_few_shot,8,3.638,25.613,0.838,51.112,7.0088,2.8435,10,gather,True
17,llm_wealth_maximizing_few_shot,9,3.451,24.981,0.811,49.167,7.0088,2.8435,10,gather,True
18,llm_wealth_maximizing_few_shot,0,3.412,27.034,0.854,54.455,8.0366,3.1869,10,gather,True
18,llm_wealth_maximizing_few_shot,1,4.684,34.202,1.139,71.845,8.0366,3.1869,10,gather,True
18,llm_wealth_maximizing_few_shot,2,4.107,33.868,1.106,66.874,8.0366,3.1869,10,gather,True
18,llm_wealth_maximizing_few_shot,3,3.864,28.358,0.902,59.416,8.0366,3.1869,10,gather,True
18,llm_wealth_maximizing_few_shot,4,3.176,31.183,0.998,56.711,8.0366,3.1869,10,work,True
18,llm_wealth_maximizing_few_shot,5,2.876,31.311,0.98,54.425,8.0366,3.1869,10,work,True
18,llm_wealth_maximizing_few_shot,6,4.118,33.084,1.061,66.181,8.0366,3.1869,10,gather,True
18,llm_wealth_maximizing_few_shot,7,4.712,34.057,1.115,71.925,8.0366,3.1869,10,gather,True
18,llm_wealth_maximizing_few_shot,8,2.638,26.983,0.838,48.185,8.0366,3.1869,10,work,True
18,llm_wealth_maximizing_few_shot,9,2.451,26.401,0.811,46.098,8.0366,3.1869,10,work,True
19,llm_wealth_maximizing_few_shot,0,2.412,28.384,0.854,41.519,5.4458,2.3042,10,work,True
19,llm_wealth_maximizing_few_shot,1,3.684,35.767,1.139,55.829,5.4458,2.3042,10,work,True
19,llm_wealth_maximizing_few_shot,2,3.107,35.417,1.106,52.337,5.4458,2.3042,10,work,True
19,llm_wealth_maximizing_few_shot,3,2.864,29.633,0.902,45.232,5.4458,2.3042,10,work,True
19,llm_wealth_maximizing_few_shot,4,2.176,32.535,0.998,44.388,5.4458,2.3042,10,work,True
19,llm_wealth_maximizing_few_shot,5,4.499,31.311,0.98,55.813,5.4458,2.3042,10,gather,True
19,llm_wealth_maximizing_few_shot,6,3.118,34.642,1.061,51.624,5.4458,2.3042,10,work,True
19,llm_wealth_maximizing_few_shot,7,3.712,35.577,1.115,55.791,5.4458,2.3042,10,work,True
19,llm_wealth_maximizing_few_shot,8,3.896,26.983,0.838,48.199,5.4458,2.3042,10,gather,True
19,llm_wealth_maximizing_few_shot,9,3.581,26.401,0.811,45.905,5.4458,2.3042,10,gather,True
20,llm_wealth_maximizing_few_shot,0,3.927,28.384,0.854,53.14,6.3036,2.603,10,gather,True
20,llm_wealth_maximizing_few_shot,1,2.684,37.229,1.139,54.147,6.3036,2.603,10,work,True
20,llm_wealth_maximizing_few_shot,2,2.107,36.882,1.106,50.164,6.3036,2.603,10,work,True
20,llm_wealth_maximizing_few_shot,3,4.282,29.633,0.902,56.625,6.3036,2.603,10,gather,True
20,llm_wealth_maximizing_few_shot,4,4.249,32.535,0.998,59.317,6.3036,2.603,10,gather,True
20,llm_wealth_maximizing_few_shot,5,3.499,32.77,0.98,54.828,6.3036,2.603,10,work,True
20,llm_wealth_maximizing_few_shot,6,2.118,35.983,1.061,49.336,6.3036,2.603,10,work,True
20,llm_wealth_maximizing_few_shot,7,5.955,35.577,1.115,73.116,6.3036,2.603,10,gather,True
20,llm_wealth_maximizing_few_shot,8,2.896,28.278,0.838,46.533,6.3036,2.603,10,work,True
20,llm_wealth_maximizing_few_shot,9,4.885,26.401,0.811,57.197,6.3036,2.603,10,gather,True
21,llm_wealth_maximizing_few_shot,0,2.927,29.602,0.854,45.139,5.3075,2.2554,10,work,True
21,llm_wealth_maximizing_few_shot,1,4.686,37.229,1.139,62.099,5.3075,2.2554,10,gather,True
21,llm_wealth_maximizing_few_shot,2,4.512,36.882,1.106,60.831,5.3075,2.2554,10,gather,True
21,llm_wealth_maximizing_few_shot,3,3.282,30.915,0.902,48.335,5.3075,2.2554,10,work,True
21,llm_wealth_maximizing_few_shot,4,3.249,33.977,0.998,51.22,5.3075,2.2554,10,work,True
21,llm_wealth_maximizing_few_shot,5,2.499,34.131,0.98,47.396,5.3075,2.2554,10,work,True
21,llm_wealth_maximizing_few_shot,6,4.353,35.983,1.061,59.089,5.3075,2.2554,10,gather,True
21,llm_wealth_maximizing_few_shot,7,4.955,36.907,1.115,63.206,5.3075,2.2554,10,work,True
21,llm_wealth_maximizing_few_shot,8,4.129,28.278,0.838,50.195,5.3075,2.2554,10,gather,True
21,llm_wealth_maximizing_few_shot,9,3.885,27.694,0.811,48.316,5.3075,2.2554,10,work,True
22,llm_wealth_maximizing_few_shot,0,4.495,29.602,0.854,51.584,4.8908,2.1068,10,gather,True
22,llm_wealth_maximizing_few_shot,1,3.686,38.549,1.139,56.576,4.8908,2.1068,10,work,True
22,llm_wealth_maximizing_few_shot,2,3.512,38.265,1.106,55.443,4.8908,2.1068,10,work,True
22,llm_wealth_maximizing_few_shot,3,2.282,32.34,0.902,43.501,4.8908,2.1068,10,work,True
22,llm_wealth_maximizing_few_shot,4,4.775,33.977,0.998,57.33,4.8908,2.1068,10,gather,True
22,llm_wealth_maximizing_few_shot,5,4.291,34.131,0.98,55.119,4.8908,2.1068,10,gather,True
22,llm_wealth_maximizing_few_shot,6,3.353,37.162,1.061,53.563,4.8908,2.1068,10,work,True
22,llm_wealth_maximizing_few_shot,7,3.955,38.089,1.115,57.432,4.8908,2.1068,10,work,True
22,llm_wealth_maximizing_few_shot,8,3.129,29.471,0.838,44.776,4.8908,2.1068,10,work,True
22,llm_wealth_maximizing_few_shot,9,2.885,29.123,0.811,43.235,4.8908,2.1068,10,work,True
23,llm_wealth_maximizing_few_shot,0,3.495,30.987,0.854,49.736,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,1,2.686,39.841,1.139,54.252,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,2,2.512,39.432,1.106,52.911,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,3,3.915,32.34,0.902,53.345,5.3653,2.2758,10,gather,True
23,llm_wealth_maximizing_few_shot,4,3.775,35.349,0.998,55.602,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,5,3.291,35.367,0.98,53.026,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,6,2.353,38.389,1.061,51.016,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,7,2.955,39.25,1.115,55.105,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,8,2.129,30.621,0.838,42.047,5.3653,2.2758,10,work,True
23,llm_wealth_maximizing_few_shot,9,4.006,29.123,0.811,50.619,5.3653,2.2758,10,gather,True
24,llm_wealth_maximizing_few_shot,0,5.011,30.987,0.854,66.076,7.002,2.8412,10,gather,True
24,llm_wealth_maximizing_few_shot,1,4.908,39.841,1.139,74.21,7.002,2.8412,10,gather,True
24,llm_wealth_maximizing_few_shot,2,4.868,39.432,1.106,73.516,7.002,2.8412,10,gather,True
24,llm_wealth_maximizing_few_shot,3,2.915,33.576,0.902,53.986,7.002,2.8412,10,work,True
24,llm_wealth_maximizing_few_shot,4,5.318,35.349,0.998,72.586,7.002,2.8412,10,gather,True
24,llm_wealth_maximizing_few_shot,5,2.291,36.645,0.98,52.688,7.002,2.8412,10,work,True
24,llm_wealth_maximizing_few_shot,6,4.549,38.389,1.061,70.242,7.002,2.8412,10,gather,True
24,llm_wealth_maximizing_few_shot,7,4.77,39.25,1.115,72.651,7.002,2.8412,10,gather,True
24,llm_wealth_maximizing_few_shot,8,3.626,30.621,0.838,56.012,7.002,2.8412,10,gather,True
24,llm_wealth_maximizing_few_shot,9,3.006,30.249,0.811,51.301,7.002,2.8412,10,work,True
25,llm_wealth_maximizing_few_shot,0,4.011,32.114,0.854,49.655,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,1,3.908,41.067,1.139,58.158,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,2,3.868,40.474,1.106,57.387,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,3,1.915,34.699,0.902,43.072,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,4,4.318,36.7,0.998,55.582,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,5,1.291,37.77,0.98,43.417,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,6,3.549,39.452,1.061,54.972,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,7,3.77,40.338,1.115,56.825,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,8,2.626,31.776,0.838,43.26,4.3728,1.9192,10,work,True
25,llm_wealth_maximizing_few_shot,9,2.006,31.529,0.811,40.303,4.3728,1.9192,10,work,True
26,llm_wealth_maximizing_few_shot,0,3.011,33.194,0.854,54.106,6.9445,2.8217,10,work,True
26,llm_wealth_maximizing_few_shot,1,2.908,42.223,1.139,62.421,6.9445,2.8217,10,work,True
