timestep,policy,agent_id,food,coin,productivity,wealth,price,scarcity_ratio,alive_count,action,alive
3,finetuned_social_welfare,6,4.114,13.145,1.061,28.169,3.6522,1.6517,10,work,True
3,finetuned_social_welfare,7,4.11,13.743,1.115,28.754,3.6522,1.6517,10,work,True
3,finetuned_social_welfare,8,3.39,11.962,0.838,24.343,3.6522,1.6517,10,work,True
3,finetuned_social_welfare,9,3.066,11.273,0.811,22.47,3.6522,1.6517,10,work,True
4,finetuned_social_welfare,0,2.209,13.884,0.854,25.757,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,1,2.995,16.693,1.139,32.79,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,2,2.896,16.516,1.106,32.081,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,3,2.467,14.062,0.902,27.323,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,4,2.639,15.133,0.998,29.316,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,5,2.44,15.221,0.98,28.336,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,6,3.114,15.411,1.061,32.146,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,7,5.905,13.743,1.115,45.48,5.3746,2.2791,10,gather,True
4,finetuned_social_welfare,8,2.39,14.116,0.838,26.963,5.3746,2.2791,10,work,True
4,finetuned_social_welfare,9,2.066,13.208,0.811,24.311,5.3746,2.2791,10,work,True
5,finetuned_social_welfare,0,3.46,13.884,0.854,41.176,7.8886,3.1379,10,gather,True
5,finetuned_social_welfare,1,1.995,19.18,1.139,34.918,7.8886,3.1379,10,work,True
5,finetuned_social_welfare,2,1.896,19.008,1.106,33.964,7.8886,3.1379,10,work,True
5,finetuned_social_welfare,3,1.467,16.214,0.902,27.789,7.8886,3.1379,10,work,True
5,finetuned_social_welfare,4,1.639,17.316,0.998,30.245,7.8886,3.1379,10,work,True
5,finetuned_social_welfare,5,4.176,15.221,0.98,48.161,7.8886,3.1379,10,gather,True
5,finetuned_social_welfare,6,2.114,17.78,1.061,34.454,7.8886,3.1379,10,work,True
5,finetuned_social_welfare,7,4.905,16.452,1.115,55.145,7.8886,3.1379,10,work,True
5,finetuned_social_welfare,8,3.775,14.116,0.838,43.895,7.8886,3.1379,10,gather,True
5,finetuned_social_welfare,9,3.335,13.208,0.811,39.515,7.8886,3.1379,10,gather,True
6,finetuned_social_welfare,0,4.763,13.884,0.854,52.327,8.0706,3.1981,10,gather,True
6,finetuned_social_welfare,1,3.005,27.251,1.139,51.502,8.0706,3.1981,10,gather,True
6,finetuned_social_welfare,2,1.896,13.016,1.106,28.318,8.0706,3.1981,10,work,True
6,finetuned_social_welfare,3,3.243,16.214,0.902,42.383,8.0706,3.1981,10,gather,True
6,finetuned_social_welfare,4,3.839,17.316,0.998,48.302,8.0706,3.1981,10,gather,True
6,finetuned_social_welfare,5,3.176,17.456,0.98,43.086,8.0706,3.1981,10,work,True
6,finetuned_social_welfare,6,4.093,17.78,1.061,50.812,8.0706,3.1981,10,gather,True
6,finetuned_social_welfare,7,6.562,16.452,1.115,69.41,8.0706,3.1981,10,gather,True
6,finetuned_social_welfare,8,2.775,16.039,0.838,38.434,8.0706,3.1981,10,work,True
6,finetuned_social_welfare,9,4.804,13.208,0.811,51.977,8.0706,3.1981,10,gather,True
7,finetuned_social_welfare,0,3.763,15.871,0.854,34.531,4.9584,2.131,10,work,True
7,finetuned_social_welfare,1,4.347,32.209,1.139,53.762,4.9584,2.131,10,gather,True
7,finetuned_social_welfare,2,1.896,10.529,1.106,19.93,4.9584,2.131,10,work,True
7,finetuned_social_welfare,3,2.243,18.195,0.902,29.314,4.9584,2.131,10,work,True
7,finetuned_social_welfare,4,2.839,19.639,0.998,33.718,4.9584,2.131,10,work,True
7,finetuned_social_welfare,5,2.176,19.574,0.98,30.362,4.9584,2.131,10,work,True
7,finetuned_social_welfare,6,3.093,20.002,1.061,35.337,4.9584,2.131,10,work,True
7,finetuned_social_welfare,7,5.562,18.781,1.115,46.358,4.9584,2.131,10,work,True
7,finetuned_social_welfare,8,1.775,17.901,0.838,26.702,4.9584,2.131,10,work,True
7,finetuned_social_welfare,9,3.804,15.32,0.811,34.18,4.9584,2.131,10,work,True
8,finetuned_social_welfare,0,2.763,17.703,0.854,36.644,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,1,5.492,39.064,1.139,76.705,6.8542,2.7911,10,gather,True
8,finetuned_social_welfare,2,1.896,6.634,1.106,19.629,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,3,1.243,20.264,0.902,28.78,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,4,1.839,21.659,0.998,34.266,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,5,1.176,21.404,0.98,29.463,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,6,2.093,22.234,1.061,36.579,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,7,3.562,27.812,1.115,52.226,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,8,1.775,12.999,0.838,25.165,6.8542,2.7911,10,work,True
8,finetuned_social_welfare,9,2.804,17.124,0.811,36.341,6.8542,2.7911,10,work,True
9,finetuned_social_welfare,0,1.763,19.695,0.854,37.329,10.0,4.0978,10,work,True
9,finetuned_social_welfare,1,4.492,40.238,1.139,85.154,10.0,4.0978,10,work,True
9,finetuned_social_welfare,2,0.896,9.751,1.106,18.711,10.0,4.0978,10,work,True
9,finetuned_social_welfare,3,2.872,20.264,0.902,48.979,10.0,4.0978,10,gather,True
9,finetuned_social_welfare,4,3.444,21.659,0.998,56.102,10.0,4.0978,10,gather,True
9,finetuned_social_welfare,5,3.118,21.404,0.98,52.587,10.0,4.0978,10,gather,True
9,finetuned_social_welfare,6,4.3,22.234,1.061,65.234,10.0,4.0978,10,gather,True
9,finetuned_social_welfare,7,2.562,29.553,1.115,55.171,10.0,4.0978,10,work,True
9,finetuned_social_welfare,8,3.268,12.999,0.838,45.677,10.0,4.0978,10,gather,True
9,finetuned_social_welfare,9,4.232,17.124,0.811,59.441,10.0,4.0978,10,gather,True
10,finetuned_social_welfare,0,3.325,19.695,0.854,43.068,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,1,6.458,40.238,1.139,85.628,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,3,4.198,20.264,0.902,49.77,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,4,4.925,21.659,0.998,56.277,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,5,4.837,21.404,0.98,55.401,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,6,6.245,22.234,1.061,66.129,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,7,4.942,29.553,1.115,64.288,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,8,4.297,12.999,0.838,43.206,7.029,2.5653,9,gather,True
10,finetuned_social_welfare,9,5.583,17.124,0.811,56.366,7.029,2.5653,9,gather,True
11,finetuned_social_welfare,0,2.325,21.243,0.854,28.856,3.2743,1.508,9,work,True
11,finetuned_social_welfare,1,5.458,41.436,1.139,59.305,3.2743,1.508,9,work,True
11,finetuned_social_welfare,3,3.198,22.037,0.902,32.508,3.2743,1.508,9,work,True
11,finetuned_social_welfare,4,3.925,23.67,0.998,36.521,3.2743,1.508,9,work,True
11,finetuned_social_welfare,5,3.837,23.211,0.98,35.773,3.2743,1.508,9,work,True
11,finetuned_social_welfare,6,5.245,24.149,1.061,41.322,3.2743,1.508,9,work,True
11,finetuned_social_welfare,7,3.942,31.342,1.115,44.248,3.2743,1.508,9,work,True
11,finetuned_social_welfare,8,3.297,14.819,0.838,25.616,3.2743,1.508,9,work,True
11,finetuned_social_welfare,9,4.583,18.773,0.811,33.779,3.2743,1.508,9,work,True
12,finetuned_social_welfare,0,3.562,21.243,0.854,37.748,4.6341,2.0143,9,gather,True
12,finetuned_social_welfare,1,4.458,42.448,1.139,63.105,4.6341,2.0143,9,work,True
12,finetuned_social_welfare,3,4.913,22.037,0.902,44.806,4.6341,2.0143,9,gather,True
12,finetuned_social_welfare,4,5.652,23.67,0.998,49.863,4.6341,2.0143,9,gather,True
12,finetuned_social_welfare,5,5.521,23.211,0.98,48.797,4.6341,2.0143,9,gather,True
12,finetuned_social_welfare,6,6.784,24.149,1.061,55.588,4.6341,2.0143,9,gather,True
12,finetuned_social_welfare,7,6.002,31.342,1.115,59.154,4.6341,2.0143,9,gather,True
12,finetuned_social_welfare,8,2.297,16.71,0.838,27.356,4.6341,2.0143,9,work,True
12,finetuned_social_welfare,9,5.47,18.773,0.811,44.121,4.6341,2.0143,9,gather,True
13,finetuned_social_welfare,0,2.562,22.824,0.854,31.254,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,1,3.458,43.42,1.139,54.798,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,3,3.913,23.862,0.902,36.74,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,4,4.652,25.395,0.998,40.704,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,5,4.521,24.922,0.98,39.801,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,6,5.784,26.133,1.061,45.167,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,7,5.002,33.077,1.115,49.536,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,8,1.297,18.724,0.838,22.993,3.2908,1.5143,9,work,True
13,finetuned_social_welfare,9,4.47,20.417,0.811,35.126,3.2908,1.5143,9,work,True
14,finetuned_social_welfare,0,4.23,22.824,0.854,42.561,4.6654,2.0256,9,gather,True
14,finetuned_social_welfare,1,5.39,43.42,1.139,68.566,4.6654,2.0256,9,gather,True
14,finetuned_social_welfare,3,5.25,23.862,0.902,48.354,4.6654,2.0256,9,gather,True
14,finetuned_social_welfare,4,5.971,25.395,0.998,53.253,4.6654,2.0256,9,gather,True
14,finetuned_social_welfare,5,6.284,24.922,0.98,54.239,4.6654,2.0256,9,gather,True
14,finetuned_social_welfare,6,4.784,27.91,1.061,50.231,4.6654,2.0256,9,work,True
14,finetuned_social_welfare,7,4.002,34.58,1.115,53.249,4.6654,2.0256,9,work,True
14,finetuned_social_welfare,8,2.737,18.724,0.838,31.492,4.6654,2.0256,9,gather,True
14,finetuned_social_welfare,9,5.738,20.417,0.811,47.186,4.6654,2.0256,9,gather,True
15,finetuned_social_welfare,0,3.23,24.589,0.854,35.318,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,1,4.39,44.386,1.139,58.967,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,3,4.25,25.562,0.902,39.677,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,4,4.971,27.105,0.998,43.616,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,5,5.284,26.649,0.98,44.199,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,6,3.784,29.462,1.061,42.03,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,7,3.002,36.043,1.115,46.012,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,8,1.737,20.578,0.838,26.346,3.3214,1.5261,9,work,True
15,finetuned_social_welfare,9,4.738,22.086,0.811,37.822,3.3214,1.5261,9,work,True
16,finetuned_social_welfare,0,4.523,24.589,0.854,45.953,4.7236,2.0466,9,gather,True
16,finetuned_social_welfare,1,6.467,44.386,1.139,74.932,4.7236,2.0466,9,gather,True
16,finetuned_social_welfare,3,4.409,30.286,0.902,51.11,4.7236,2.0466,9,gather,True
16,finetuned_social_welfare,4,6.345,27.105,0.998,57.075,4.7236,2.0466,9,gather,True
16,finetuned_social_welfare,5,6.494,26.649,0.98,57.327,4.7236,2.0466,9,gather,True
16,finetuned_social_welfare,6,5.383,29.462,1.061,54.888,4.7236,2.0466,9,gather,True
16,finetuned_social_welfare,7,4.846,36.043,1.115,58.935,4.7236,2.0466,9,gather,True
16,finetuned_social_welfare,8,1.737,17.67,0.838,25.873,4.7236,2.0466,9,work,True
16,finetuned_social_welfare,9,5.705,22.086,0.811,49.033,4.7236,2.0466,9,gather,True
17,finetuned_social_welfare,0,3.523,26.071,0.854,37.194,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,1,5.467,45.236,1.139,62.498,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,3,3.409,31.48,0.902,42.243,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,4,5.345,28.871,0.998,45.748,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,5,5.494,28.129,0.98,45.478,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,6,4.383,31.179,1.061,45.018,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,7,3.846,37.489,1.115,49.635,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,8,1.737,16.314,0.838,21.798,3.1576,1.4631,9,work,True
17,finetuned_social_welfare,9,3.705,26.658,0.811,38.355,3.1576,1.4631,9,work,True
18,finetuned_social_welfare,0,4.83,26.071,0.854,47.402,4.416,1.9349,9,gather,True
18,finetuned_social_welfare,1,4.467,46.059,1.139,65.784,4.416,1.9349,9,work,True
18,finetuned_social_welfare,3,4.771,31.48,0.902,52.548,4.416,1.9349,9,gather,True
18,finetuned_social_welfare,4,6.673,28.871,0.998,58.34,4.416,1.9349,9,gather,True
18,finetuned_social_welfare,5,6.991,28.129,0.98,59.002,4.416,1.9349,9,gather,True
18,finetuned_social_welfare,6,6.099,31.179,1.061,58.114,4.416,1.9349,9,gather,True
18,finetuned_social_welfare,7,5.649,37.489,1.115,62.436,4.416,1.9349,9,gather,True
18,finetuned_social_welfare,8,2.945,16.314,0.838,29.319,4.416,1.9349,9,gather,True
18,finetuned_social_welfare,9,4.964,26.658,0.811,48.579,4.416,1.9349,9,gather,True
19,finetuned_social_welfare,0,3.83,27.45,0.854,38.987,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,1,3.467,46.853,1.139,57.294,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,3,3.771,32.716,0.902,44.074,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,4,5.673,30.541,0.998,47.627,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,5,5.991,29.818,0.98,47.862,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,6,5.099,32.568,1.061,47.927,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,7,4.649,38.678,1.115,52.681,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,8,1.945,18.069,0.838,23.926,3.0119,1.4066,9,work,True
19,finetuned_social_welfare,9,3.964,28.173,0.811,40.112,3.0119,1.4066,9,work,True
20,finetuned_social_welfare,0,5.252,27.45,0.854,49.247,4.1502,1.8374,9,gather,True
20,finetuned_social_welfare,1,5.459,46.853,1.139,69.511,4.1502,1.8374,9,gather,True
20,finetuned_social_welfare,3,5.024,32.716,0.902,53.567,4.1502,1.8374,9,gather,True
20,finetuned_social_welfare,4,4.673,32.062,0.998,51.456,4.1502,1.8374,9,work,True
20,finetuned_social_welfare,5,4.991,31.398,0.98,52.112,4.1502,1.8374,9,work,True
20,finetuned_social_welfare,6,4.099,34.142,1.061,51.155,4.1502,1.8374,9,work,True
20,finetuned_social_welfare,7,6.427,38.678,1.115,65.351,4.1502,1.8374,9,gather,True
20,finetuned_social_welfare,8,1.945,15.835,0.838,23.906,4.1502,1.8374,9,work,True
20,finetuned_social_welfare,9,4.208,32.323,0.811,49.789,4.1502,1.8374,9,gather,True
21,finetuned_social_welfare,0,4.252,28.926,0.854,44.238,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,1,4.459,47.606,1.139,63.665,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,3,3.024,37.429,0.902,48.319,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,4,3.673,33.328,0.998,46.555,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,5,3.991,32.694,0.98,47.067,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,6,3.099,35.427,1.061,46.588,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,7,5.427,39.875,1.115,59.418,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,8,1.945,13.981,0.838,20.984,3.6011,1.6324,9,work,True
21,finetuned_social_welfare,9,3.208,33.399,0.811,44.953,3.6011,1.6324,9,work,True
22,finetuned_social_welfare,0,5.411,28.926,0.854,57.451,5.2714,2.2426,9,gather,True
22,finetuned_social_welfare,1,5.321,52.877,1.139,80.926,5.2714,2.2426,9,gather,True
22,finetuned_social_welfare,3,4.396,37.429,0.902,60.601,5.2714,2.2426,9,gather,True
22,finetuned_social_welfare,4,5.544,33.328,0.998,62.554,5.2714,2.2426,9,gather,True
22,finetuned_social_welfare,5,5.634,32.694,0.98,62.392,5.2714,2.2426,9,gather,True
22,finetuned_social_welfare,6,5.264,35.427,1.061,63.174,5.2714,2.2426,9,gather,True
22,finetuned_social_welfare,7,7.372,39.875,1.115,78.737,5.2714,2.2426,9,gather,True
22,finetuned_social_welfare,8,1.945,10.469,0.838,20.721,5.2714,2.2426,9,work,True
22,finetuned_social_welfare,9,4.455,33.399,0.811,56.885,5.2714,2.2426,9,gather,True
23,finetuned_social_welfare,0,3.411,33.414,0.854,44.387,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,1,4.321,53.276,1.139,67.175,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,3,3.396,38.42,0.902,49.344,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,4,4.544,34.791,0.998,49.408,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,5,4.634,33.936,0.98,48.841,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,6,4.264,36.638,1.061,50.353,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,7,6.372,40.92,1.115,61.417,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,8,1.945,9.37,0.838,15.626,3.2166,1.4859,9,work,True
23,finetuned_social_welfare,9,3.455,34.592,0.811,45.707,3.2166,1.4859,9,work,True
24,finetuned_social_welfare,0,4.764,33.414,0.854,54.974,4.5258,1.9749,9,gather,True
24,finetuned_social_welfare,1,6.14,53.276,1.139,81.066,4.5258,1.9749,9,gather,True
24,finetuned_social_welfare,3,4.616,38.42,0.902,59.31,4.5258,1.9749,9,gather,True
24,finetuned_social_welfare,4,5.994,34.791,0.998,61.919,4.5258,1.9749,9,gather,True
24,finetuned_social_welfare,5,6.346,33.936,0.98,62.658,4.5258,1.9749,9,gather,True
24,finetuned_social_welfare,6,6.064,36.638,1.061,64.082,4.5258,1.9749,9,gather,True
24,finetuned_social_welfare,7,5.372,42.065,1.115,66.379,4.5258,1.9749,9,work,True
24,finetuned_social_welfare,8,3.338,9.37,0.838,24.477,4.5258,1.9749,9,gather,True
24,finetuned_social_welfare,9,4.53,34.592,0.811,55.093,4.5258,1.9749,9,gather,True
25,finetuned_social_welfare,0,3.764,34.625,0.854,46.042,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,1,5.14,53.681,1.139,69.273,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,3,3.616,39.288,0.902,50.256,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,4,4.994,36.092,0.998,51.24,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,5,5.346,35.106,0.98,51.323,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,6,5.064,37.787,1.061,53.147,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,7,4.372,43.135,1.115,56.397,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,8,2.338,11.257,0.838,18.349,3.0333,1.4149,9,work,True
25,finetuned_social_welfare,9,3.53,35.556,0.811,46.263,3.0333,1.4149,9,work,True
26,finetuned_social_welfare,0,5.302,34.625,0.854,56.835,4.1887,1.8516,9,gather,True
26,finetuned_social_welfare,1,4.14,54.036,1.139,71.378,4.1887,1.8516,9,work,True
26,finetuned_social_welfare,3,4.832,39.288,0.902,59.529,4.1887,1.8516,9,gather,True
26,finetuned_social_welfare,4,3.994,37.205,0.998,53.935,4.1887,1.8516,9,work,True
26,finetuned_social_welfare,5,4.346,36.261,0.98,54.467,4.1887,1.8516,9,work,True
26,finetuned_social_welfare,6,4.064,39.019,1.061,56.041,4.1887,1.8516,9,work,True
26,finetuned_social_welfare,7,6.061,43.135,1.115,68.523,4.1887,1.8516,9,gather,True
26,finetuned_social_welfare,8,3.95,11.257,0.838,27.8,4.1887,1.8516,9,gather,True
26,finetuned_social_welfare,9,4.652,35.556,0.811,55.042,4.1887,1.8516,9,gather,True
27,finetuned_social_welfare,0,4.302,35.828,0.854,51.746,3.6999,1.6697,9,work,True
27,finetuned_social_welfare,1,3.14,54.4,1.139,66.019,3.6999,1.6697,9,work,True
27,finetuned_social_welfare,3,3.832,40.18,0.902,54.358,3.6999,1.6697,9,work,True
27,finetuned_social_welfare,4,5.5,37.205,0.998,57.554,3.6999,1.6697,9,gather,True
27,finetuned_social_welfare,5,3.346,37.419,0.98,49.8,3.6999,1.6697,9,work,True
27,finetuned_social_welfare,6,3.064,40.048,1.061,51.384,3.6999,1.6697,9,work,True
27,finetuned_social_welfare,7,5.061,44.101,1.115,62.826,3.6999,1.6697,9,work,True
27,finetuned_social_welfare,8,4.922,11.257,0.838,29.468,3.6999,1.6697,9,gather,True
27,finetuned_social_welfare,9,3.652,36.428,0.811,49.94,3.6999,1.6697,9,work,True
28,finetuned_social_welfare,0,5.777,35.828,0.854,61.434,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,1,5.153,54.4,1.139,77.24,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,3,5.283,40.18,0.902,63.598,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,4,6.931,37.205,0.998,67.927,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,5,4.908,37.419,0.98,59.176,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,6,4.743,40.048,1.061,61.07,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,7,7.072,44.101,1.115,75.448,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,8,6.278,11.257,0.838,39.087,4.4328,1.941,9,gather,True
28,finetuned_social_welfare,9,5.08,36.428,0.811,58.945,4.4328,1.941,9,gather,True
29,finetuned_social_welfare,0,4.777,36.765,0.854,49.6,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,1,4.153,54.703,1.139,65.86,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,3,4.283,41.097,0.902,52.605,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,4,5.931,38.452,0.998,54.387,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,5,3.908,38.535,0.98,49.036,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,6,3.743,41.143,1.061,51.199,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,7,6.072,45.013,1.115,61.327,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,8,5.278,13.181,0.838,27.362,2.6868,1.2789,9,work,True
29,finetuned_social_welfare,9,4.08,37.394,0.811,48.356,2.6868,1.2789,9,work,True
