timestep,policy,agent_id,food,coin,productivity,wealth,price,scarcity_ratio,alive_count,action,alive
3,llm_social_welfare_few_shot,1,8.757,8.33,1.139,22.012,1.5625,0.8141,10,work,True
3,llm_social_welfare_few_shot,2,8.835,7.832,1.106,21.636,1.5625,0.8141,10,work,True
3,llm_social_welfare_few_shot,3,9.012,5.0,0.902,19.082,1.5625,0.8141,10,gather,True
3,llm_social_welfare_few_shot,4,7.793,7.867,0.998,20.043,1.5625,0.8141,10,work,True
3,llm_social_welfare_few_shot,5,8.179,7.431,0.98,20.211,1.5625,0.8141,10,gather,True
3,llm_social_welfare_few_shot,6,8.258,8.157,1.061,21.06,1.5625,0.8141,10,work,True
3,llm_social_welfare_few_shot,7,6.447,10.953,1.115,21.027,1.5625,0.8141,10,work,True
3,llm_social_welfare_few_shot,8,9.138,5.0,0.838,19.279,1.5625,0.8141,10,gather,True
3,llm_social_welfare_few_shot,9,8.376,5.0,0.811,18.087,1.5625,0.8141,10,gather,True
4,llm_social_welfare_few_shot,0,9.654,5.0,0.854,20.064,1.5604,0.8131,10,gather,True
4,llm_social_welfare_few_shot,1,7.757,11.318,1.139,23.421,1.5604,0.8131,10,work,True
4,llm_social_welfare_few_shot,2,7.835,10.915,1.106,23.141,1.5604,0.8131,10,work,True
4,llm_social_welfare_few_shot,3,8.012,7.671,0.902,20.173,1.5604,0.8131,10,work,True
4,llm_social_welfare_few_shot,4,6.793,10.471,0.998,21.071,1.5604,0.8131,10,work,True
4,llm_social_welfare_few_shot,5,7.179,10.053,0.98,21.255,1.5604,0.8131,10,work,True
4,llm_social_welfare_few_shot,6,7.258,10.665,1.061,21.99,1.5604,0.8131,10,work,True
4,llm_social_welfare_few_shot,7,7.944,10.953,1.115,23.348,1.5604,0.8131,10,gather,True
4,llm_social_welfare_few_shot,8,8.138,7.467,0.838,20.166,1.5604,0.8131,10,work,True
4,llm_social_welfare_few_shot,9,7.376,7.184,0.811,18.693,1.5604,0.8131,10,work,True
5,llm_social_welfare_few_shot,0,8.654,7.168,0.854,22.076,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,1,6.757,14.114,1.139,25.754,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,2,6.835,13.728,1.106,25.503,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,3,7.012,10.122,0.902,22.203,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,4,8.036,10.471,0.998,24.315,1.7227,0.883,10,gather,True
5,llm_social_welfare_few_shot,5,6.179,12.47,0.98,23.114,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,6,6.258,13.285,1.061,24.066,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,7,6.944,13.825,1.115,25.787,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,8,7.138,9.678,0.838,21.975,1.7227,0.883,10,work,True
5,llm_social_welfare_few_shot,9,6.376,9.27,0.811,20.254,1.7227,0.883,10,work,True
6,llm_social_welfare_few_shot,0,9.427,7.168,0.854,25.951,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,1,8.17,14.114,1.139,30.391,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,2,8.168,13.728,1.106,30.001,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,3,8.16,10.122,0.902,26.381,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,4,9.396,10.471,0.998,29.192,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,5,7.554,12.47,0.98,27.52,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,6,7.72,13.285,1.061,28.668,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,7,8.344,13.825,1.115,30.45,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,8,8.035,9.678,0.838,25.687,1.9924,0.9968,10,gather,True
6,llm_social_welfare_few_shot,9,7.514,9.27,0.811,24.241,1.9924,0.9968,10,gather,True
7,llm_social_welfare_few_shot,0,8.427,9.566,0.854,22.999,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,1,7.17,16.745,1.139,28.174,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,2,7.168,16.452,1.106,27.877,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,3,7.16,12.238,0.902,23.652,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,4,8.396,12.95,0.998,26.333,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,5,6.554,15.013,0.98,25.46,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,6,6.72,15.799,1.061,26.512,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,7,7.344,16.382,1.115,28.088,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,8,7.035,11.669,0.838,22.883,1.594,0.8277,10,work,True
7,llm_social_welfare_few_shot,9,6.514,11.353,0.811,21.735,1.594,0.8277,10,work,True
8,llm_social_welfare_few_shot,0,9.42,9.566,0.854,27.51,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,1,8.52,16.745,1.139,32.975,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,2,8.794,16.452,1.106,33.204,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,3,8.345,12.238,0.902,28.134,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,4,9.668,12.95,0.998,31.366,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,5,7.952,15.013,0.98,30.162,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,6,8.317,15.799,1.061,31.642,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,7,8.85,16.382,1.115,33.239,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,8,7.969,11.669,0.838,26.849,1.9049,0.9602,10,gather,True
8,llm_social_welfare_few_shot,9,7.376,11.353,0.811,25.403,1.9049,0.9602,10,gather,True
9,llm_social_welfare_few_shot,0,8.42,11.495,0.854,24.336,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,1,7.52,19.369,1.139,30.837,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,2,7.794,18.89,1.106,30.776,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,3,7.345,14.249,0.902,25.45,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,4,8.668,15.301,0.998,28.519,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,5,6.952,17.21,0.98,27.813,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,6,7.317,18.08,1.061,29.239,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,7,7.85,18.747,1.115,30.718,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,8,6.969,13.712,0.838,24.34,1.525,0.7978,10,work,True
9,llm_social_welfare_few_shot,9,6.376,13.386,0.811,23.11,1.525,0.7978,10,work,True
10,llm_social_welfare_few_shot,0,9.269,11.495,0.854,28.269,1.8098,0.9201,10,gather,True
10,llm_social_welfare_few_shot,1,6.52,21.666,1.139,33.465,1.8098,0.9201,10,work,True
10,llm_social_welfare_few_shot,2,6.794,20.968,1.106,33.264,1.8098,0.9201,10,work,True
10,llm_social_welfare_few_shot,3,8.243,14.249,0.902,29.167,1.8098,0.9201,10,gather,True
10,llm_social_welfare_few_shot,4,7.668,17.387,0.998,31.264,1.8098,0.9201,10,work,True
10,llm_social_welfare_few_shot,5,8.231,17.21,0.98,32.106,1.8098,0.9201,10,gather,True
10,llm_social_welfare_few_shot,6,6.317,20.454,1.061,31.887,1.8098,0.9201,10,work,True
10,llm_social_welfare_few_shot,7,6.85,21.171,1.115,33.568,1.8098,0.9201,10,work,True
10,llm_social_welfare_few_shot,8,8.018,13.712,0.838,28.222,1.8098,0.9201,10,gather,True
10,llm_social_welfare_few_shot,9,7.436,13.386,0.811,26.843,1.8098,0.9201,10,gather,True
11,llm_social_welfare_few_shot,0,8.269,13.447,0.854,28.375,1.8054,0.9182,10,work,True
11,llm_social_welfare_few_shot,1,8.342,21.666,1.139,36.726,1.8054,0.9182,10,gather,True
11,llm_social_welfare_few_shot,2,8.422,20.968,1.106,36.172,1.8054,0.9182,10,gather,True
11,llm_social_welfare_few_shot,3,7.243,16.122,0.902,29.198,1.8054,0.9182,10,work,True
11,llm_social_welfare_few_shot,4,8.651,17.387,0.998,33.005,1.8054,0.9182,10,gather,True
11,llm_social_welfare_few_shot,5,7.231,19.099,0.98,32.153,1.8054,0.9182,10,work,True
11,llm_social_welfare_few_shot,6,7.943,20.454,1.061,34.795,1.8054,0.9182,10,gather,True
11,llm_social_welfare_few_shot,7,8.298,21.171,1.115,36.152,1.8054,0.9182,10,gather,True
11,llm_social_welfare_few_shot,8,7.018,15.469,0.838,28.138,1.8054,0.9182,10,work,True
11,llm_social_welfare_few_shot,9,8.299,13.386,0.811,28.369,1.8054,0.9182,10,gather,True
12,llm_social_welfare_few_shot,0,7.269,15.362,0.854,27.503,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,1,7.342,23.684,1.139,35.948,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,2,7.422,22.993,1.106,35.39,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,3,6.243,18.113,0.902,28.541,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,4,7.651,19.373,0.998,32.153,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,5,6.231,21.01,0.98,31.418,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,6,6.943,22.635,1.061,34.233,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,7,7.298,23.319,1.115,35.51,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,8,6.018,17.255,0.838,27.307,1.6704,0.8607,10,work,True
12,llm_social_welfare_few_shot,9,7.299,15.265,0.811,27.457,1.6704,0.8607,10,work,True
13,llm_social_welfare_few_shot,0,7.973,15.362,0.854,31.4,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,1,8.841,23.684,1.139,41.468,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,2,8.851,22.993,1.106,40.797,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,3,7.233,18.113,0.902,32.663,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,4,8.676,19.373,0.998,36.825,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,5,7.745,21.01,0.98,36.588,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,6,8.373,22.635,1.061,39.478,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,7,8.671,23.319,1.115,40.761,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,8,7.077,17.255,0.838,31.489,2.0115,1.0048,10,gather,True
13,llm_social_welfare_few_shot,9,8.262,15.265,0.811,31.884,2.0115,1.0048,10,gather,True
14,llm_social_welfare_few_shot,0,6.973,17.053,0.854,28.315,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,1,7.841,25.577,1.139,38.24,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,2,7.851,24.907,1.106,37.587,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,3,6.233,20.094,0.902,30.161,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,4,7.676,21.262,0.998,33.659,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,5,6.745,23.0,0.98,33.892,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,6,7.373,24.683,1.061,36.591,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,7,7.671,25.382,1.115,37.77,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,8,6.077,18.925,0.838,28.739,1.615,0.8368,10,work,True
14,llm_social_welfare_few_shot,9,7.262,17.292,0.811,29.02,1.615,0.8368,10,work,True
15,llm_social_welfare_few_shot,0,8.059,17.053,0.854,32.638,1.9339,0.9724,10,gather,True
15,llm_social_welfare_few_shot,1,6.841,27.543,1.139,40.774,1.9339,0.9724,10,work,True
15,llm_social_welfare_few_shot,2,9.138,24.907,1.106,42.58,1.9339,0.9724,10,gather,True
15,llm_social_welfare_few_shot,3,7.444,20.094,0.902,34.489,1.9339,0.9724,10,gather,True
15,llm_social_welfare_few_shot,4,8.825,21.262,0.998,38.329,1.9339,0.9724,10,gather,True
15,llm_social_welfare_few_shot,5,8.044,23.0,0.98,38.556,1.9339,0.9724,10,gather,True
15,llm_social_welfare_few_shot,6,6.373,26.493,1.061,38.819,1.9339,0.9724,10,work,True
15,llm_social_welfare_few_shot,7,9.182,25.382,1.115,43.139,1.9339,0.9724,10,gather,True
15,llm_social_welfare_few_shot,8,6.868,18.925,0.838,32.208,1.9339,0.9724,10,gather,True
15,llm_social_welfare_few_shot,9,7.996,17.292,0.811,32.756,1.9339,0.9724,10,gather,True
16,llm_social_welfare_few_shot,0,7.059,19.088,0.854,31.073,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,1,5.841,29.513,1.139,39.432,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,2,8.138,26.779,1.106,40.598,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,3,6.444,22.037,0.902,32.978,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,4,7.825,23.122,0.998,36.409,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,5,7.044,24.975,0.98,36.935,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,6,5.373,28.352,1.061,37.475,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,7,8.182,27.283,1.115,41.176,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,8,5.868,20.544,0.838,30.508,1.698,0.8725,10,work,True
16,llm_social_welfare_few_shot,9,6.996,18.815,0.811,30.694,1.698,0.8725,10,work,True
17,llm_social_welfare_few_shot,0,8.171,19.088,0.854,35.842,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,1,7.373,29.513,1.139,44.631,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,2,9.645,26.779,1.106,46.554,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,3,7.777,22.037,0.902,37.983,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,4,9.033,23.122,0.998,41.642,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,5,8.123,24.975,0.98,41.63,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,6,7.181,28.352,1.061,43.075,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,7,9.77,27.283,1.115,47.315,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,8,6.99,20.544,0.838,34.876,2.0504,1.0209,10,gather,True
17,llm_social_welfare_few_shot,9,7.85,18.815,0.811,34.91,2.0504,1.0209,10,gather,True
18,llm_social_welfare_few_shot,0,7.171,20.784,0.854,32.325,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,1,6.373,31.203,1.139,41.459,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,2,8.645,28.518,1.106,42.43,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,3,6.777,23.815,0.902,34.722,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,4,8.033,24.938,0.998,37.865,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,5,7.123,26.584,0.98,38.047,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,6,6.181,29.905,1.061,39.852,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,7,8.77,29.162,1.115,43.276,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,8,5.99,22.116,0.838,31.755,1.6093,0.8343,10,work,True
18,llm_social_welfare_few_shot,9,6.85,20.486,0.811,31.51,1.6093,0.8343,10,work,True
19,llm_social_welfare_few_shot,0,8.021,20.784,0.854,36.234,1.9261,0.9691,10,gather,True
19,llm_social_welfare_few_shot,1,8.231,31.203,1.139,47.056,1.9261,0.9691,10,gather,True
19,llm_social_welfare_few_shot,2,10.114,28.518,1.106,47.998,1.9261,0.9691,10,gather,True
19,llm_social_welfare_few_shot,3,7.636,23.815,0.902,38.522,1.9261,0.9691,10,gather,True
19,llm_social_welfare_few_shot,4,7.033,26.583,0.998,40.129,1.9261,0.9691,10,work,True
19,llm_social_welfare_few_shot,5,6.123,28.163,0.98,39.957,1.9261,0.9691,10,work,True
19,llm_social_welfare_few_shot,6,7.935,29.905,1.061,45.188,1.9261,0.9691,10,gather,True
19,llm_social_welfare_few_shot,7,7.77,30.97,1.115,45.935,1.9261,0.9691,10,work,True
19,llm_social_welfare_few_shot,8,6.924,22.116,0.838,35.451,1.9261,0.9691,10,gather,True
19,llm_social_welfare_few_shot,9,7.583,20.486,0.811,35.09,1.9261,0.9691,10,gather,True
20,llm_social_welfare_few_shot,0,7.021,22.527,0.854,34.747,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,1,7.231,32.94,1.139,45.525,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,2,9.114,30.394,1.106,46.256,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,3,6.636,25.39,0.902,36.94,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,4,6.033,28.378,0.998,38.878,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,5,5.123,29.782,0.98,38.699,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,6,6.935,31.496,1.061,43.566,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,7,6.77,32.73,1.115,44.512,1.7405,0.8906,10,work,True
20,llm_social_welfare_few_shot,8,7.72,22.116,0.838,35.551,1.7405,0.8906,10,gather,True
20,llm_social_welfare_few_shot,9,6.583,22.178,0.811,33.634,1.7405,0.8906,10,work,True
21,llm_social_welfare_few_shot,0,7.777,22.527,0.854,38.344,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,1,8.647,32.94,1.139,50.528,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,2,10.52,30.394,1.106,51.792,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,3,7.598,25.39,0.902,40.845,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,4,7.549,28.378,0.998,43.732,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,5,6.628,29.782,0.98,43.263,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,6,8.517,31.496,1.061,48.82,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,7,8.283,32.73,1.115,49.577,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,8,8.487,22.116,0.838,39.377,2.034,1.0141,10,gather,True
21,llm_social_welfare_few_shot,9,7.376,22.178,0.811,37.18,2.034,1.0141,10,gather,True
22,llm_social_welfare_few_shot,0,6.777,24.264,0.854,35.267,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,1,7.647,34.509,1.139,46.926,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,2,9.52,32.165,1.106,47.623,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,3,6.598,27.085,0.902,37.799,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,4,6.549,29.841,0.998,40.474,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,5,5.628,31.278,0.98,40.416,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,6,7.517,32.895,1.061,45.101,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,7,7.283,34.125,1.115,45.95,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,8,7.487,23.54,0.838,35.697,1.6237,0.8405,10,work,True
22,llm_social_welfare_few_shot,9,6.376,23.851,0.811,34.203,1.6237,0.8405,10,work,True
23,llm_social_welfare_few_shot,0,7.879,24.264,0.854,39.597,1.9461,0.9775,10,gather,True
23,llm_social_welfare_few_shot,1,9.3,34.509,1.139,52.608,1.9461,0.9775,10,gather,True
23,llm_social_welfare_few_shot,2,8.52,33.659,1.106,50.241,1.9461,0.9775,10,work,True
23,llm_social_welfare_few_shot,3,7.752,27.085,0.902,42.172,1.9461,0.9775,10,gather,True
23,llm_social_welfare_few_shot,4,8.01,29.841,0.998,45.43,1.9461,0.9775,10,gather,True
23,llm_social_welfare_few_shot,5,6.964,31.278,0.98,44.83,1.9461,0.9775,10,gather,True
23,llm_social_welfare_few_shot,6,8.901,32.895,1.061,50.218,1.9461,0.9775,10,gather,True
23,llm_social_welfare_few_shot,7,8.664,34.125,1.115,50.986,1.9461,0.9775,10,gather,True
23,llm_social_welfare_few_shot,8,6.487,24.915,0.838,37.539,1.9461,0.9775,10,work,True
23,llm_social_welfare_few_shot,9,7.177,23.851,0.811,37.817,1.9461,0.9775,10,gather,True
24,llm_social_welfare_few_shot,0,6.879,25.929,0.854,37.432,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,1,8.3,35.977,1.139,49.857,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,2,7.52,35.227,1.106,47.802,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,3,6.752,28.556,0.902,39.847,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,4,7.01,31.279,0.998,43.001,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,5,5.964,32.768,0.98,42.74,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,6,7.901,34.421,1.061,47.633,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,7,7.664,35.442,1.115,48.258,1.6722,0.8614,10,work,True
24,llm_social_welfare_few_shot,8,7.528,24.915,0.838,37.502,1.6722,0.8614,10,gather,True
24,llm_social_welfare_few_shot,9,6.177,25.169,0.811,35.498,1.6722,0.8614,10,work,True
25,llm_social_welfare_few_shot,0,7.661,25.929,0.854,40.748,1.9342,0.9725,10,gather,True
25,llm_social_welfare_few_shot,1,7.3,37.438,1.139,51.558,1.9342,0.9725,10,work,True
25,llm_social_welfare_few_shot,2,8.768,35.227,1.106,52.186,1.9342,0.9725,10,gather,True
25,llm_social_welfare_few_shot,3,7.715,28.556,0.902,43.479,1.9342,0.9725,10,gather,True
25,llm_social_welfare_few_shot,4,6.01,32.853,0.998,44.478,1.9342,0.9725,10,work,True
25,llm_social_welfare_few_shot,5,7.281,32.768,0.98,46.852,1.9342,0.9725,10,gather,True
25,llm_social_welfare_few_shot,6,6.901,35.679,1.061,49.028,1.9342,0.9725,10,work,True
25,llm_social_welfare_few_shot,7,8.972,35.442,1.115,52.797,1.9342,0.9725,10,gather,True
25,llm_social_welfare_few_shot,8,6.528,26.293,0.838,38.92,1.9342,0.9725,10,work,True
25,llm_social_welfare_few_shot,9,7.223,25.169,0.811,39.14,1.9342,0.9725,10,gather,True
26,llm_social_welfare_few_shot,0,8.365,25.929,0.854,41.309,1.8385,0.9323,10,gather,True
26,llm_social_welfare_few_shot,1,9.04,37.438,1.139,54.059,1.8385,0.9323,10,gather,True
26,llm_social_welfare_few_shot,2,7.768,36.567,1.106,50.848,1.8385,0.9323,10,work,True
26,llm_social_welfare_few_shot,3,8.901,28.556,0.902,44.92,1.8385,0.9323,10,gather,True
26,llm_social_welfare_few_shot,4,7.601,32.853,0.998,46.827,1.8385,0.9323,10,gather,True
26,llm_social_welfare_few_shot,5,8.39,32.768,0.98,48.192,1.8385,0.9323,10,gather,True
26,llm_social_welfare_few_shot,6,8.219,35.679,1.061,50.79,1.8385,0.9323,10,gather,True
26,llm_social_welfare_few_shot,7,7.972,36.806,1.115,51.463,1.8385,0.9323,10,work,True
26,llm_social_welfare_few_shot,8,7.298,26.293,0.838,39.711,1.8385,0.9323,10,gather,True
26,llm_social_welfare_few_shot,9,6.223,26.635,0.811,38.076,1.8385,0.9323,10,work,True
27,llm_social_welfare_few_shot,0,7.365,27.227,0.854,39.516,1.6686,0.8599,10,work,True
27,llm_social_welfare_few_shot,1,8.04,38.612,1.139,52.029,1.6686,0.8599,10,work,True
27,llm_social_welfare_few_shot,2,6.768,37.975,1.106,49.268,1.6686,0.8599,10,work,True
27,llm_social_welfare_few_shot,3,7.901,29.91,0.902,43.093,1.6686,0.8599,10,work,True
27,llm_social_welfare_few_shot,4,6.601,34.234,0.998,45.248,1.6686,0.8599,10,work,True
27,llm_social_welfare_few_shot,5,7.39,34.088,0.98,46.419,1.6686,0.8599,10,work,True
27,llm_social_welfare_few_shot,6,7.219,36.924,1.061,48.97,1.6686,0.8599,10,work,True
